Device Name,IP Address,Latency (ms),Packet Loss (%),Timestamp
Router1,8.8.8.8,31.3847,0.0,2026-04-23 11:07:00
Localhost,127.0.0.1,0.333548,0.0,2026-04-23 11:07:00
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:57
Router1,8.8.8.8,33.5629,0.0,2026-04-23 11:06:52
Localhost,127.0.0.1,0.39959,0.0,2026-04-23 11:06:52
Router1,8.8.8.8,87.4121,0.0,2026-04-23 11:06:50
Localhost,127.0.0.1,0.412703,0.0,2026-04-23 11:06:50
Router1,8.8.8.8,40.6013,0.0,2026-04-23 11:06:49
Localhost,127.0.0.1,0.333548,0.0,2026-04-23 11:06:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:46
Router1,8.8.8.8,54.9884,0.0,2026-04-23 11:06:40
Localhost,127.0.0.1,1.19305,0.0,2026-04-23 11:06:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:37
Router1,8.8.8.8,32.3069,0.0,2026-04-23 11:06:31
Localhost,127.0.0.1,0.469685,0.0,2026-04-23 11:06:31
Router1,8.8.8.8,43.3884,0.0,2026-04-23 11:06:29
Localhost,127.0.0.1,0.50211,0.0,2026-04-23 11:06:29
Router1,8.8.8.8,118.705,0.0,2026-04-23 11:06:29
Localhost,127.0.0.1,0.525951,0.0,2026-04-23 11:06:29
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:25
Localhost,127.0.0.1,0.444174,0.0,2026-04-23 11:06:20
Router1,8.8.8.8,46.1934,0.0,2026-04-23 11:06:19
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:16
Router1,8.8.8.8,58.1169,0.0,2026-04-23 11:06:11
Localhost,127.0.0.1,0.645161,0.0,2026-04-23 11:06:11
Router1,8.8.8.8,43.6759,0.0,2026-04-23 11:06:09
Localhost,127.0.0.1,0.536203,0.0,2026-04-23 11:06:09
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:08
Router1,8.8.8.8,46.6027,0.0,2026-04-23 11:06:08
Localhost,127.0.0.1,0.288963,0.0,2026-04-23 11:06:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:06:05
Router1,8.8.8.8,94.1861,0.0,2026-04-23 11:05:59
Localhost,127.0.0.1,0.490904,0.0,2026-04-23 11:05:59
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:56
Router1,8.8.8.8,45.1887,0.0,2026-04-23 11:05:51
Localhost,127.0.0.1,0.645161,0.0,2026-04-23 11:05:51
Router1,8.8.8.8,100.183,0.0,2026-04-23 11:05:49
Localhost,127.0.0.1,0.820875,0.0,2026-04-23 11:05:49
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:48
Router1,8.8.8.8,46.2289,0.0,2026-04-23 11:05:48
Localhost,127.0.0.1,0.736713,0.0,2026-04-23 11:05:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:45
Router1,8.8.8.8,37.6582,0.0,2026-04-23 11:05:39
Localhost,127.0.0.1,0.519037,0.0,2026-04-23 11:05:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:36
Router1,8.8.8.8,54.503,0.0,2026-04-23 11:05:30
Localhost,127.0.0.1,0.534534,0.0,2026-04-23 11:05:30
Router1,8.8.8.8,41.0316,0.0,2026-04-23 11:05:28
Localhost,127.0.0.1,0.57888,0.0,2026-04-23 11:05:28
Router1,8.8.8.8,69.5224,0.0,2026-04-23 11:05:28
Localhost,127.0.0.1,0.496387,0.0,2026-04-23 11:05:28
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:25
Router1,8.8.8.8,36.5458,0.0,2026-04-23 11:05:19
Localhost,127.0.0.1,0.575304,0.0,2026-04-23 11:05:19
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:15
Router1,8.8.8.8,47.2422,0.0,2026-04-23 11:05:10
Localhost,127.0.0.1,0.750303,0.0,2026-04-23 11:05:10
Router1,8.8.8.8,37.8084,0.0,2026-04-23 11:05:08
Localhost,127.0.0.1,0.594378,0.0,2026-04-23 11:05:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:07
Router1,8.8.8.8,73.6055,0.0,2026-04-23 11:05:07
Localhost,127.0.0.1,0.481367,0.0,2026-04-23 11:05:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:05:04
Router1,8.8.8.8,43.4337,0.0,2026-04-23 11:04:58
Localhost,127.0.0.1,1.77503,0.0,2026-04-23 11:04:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:55
Router1,8.8.8.8,483.046,0.0,2026-04-23 11:04:50
Localhost,127.0.0.1,0.509977,0.0,2026-04-23 11:04:50
Router1,8.8.8.8,60.2741,0.0,2026-04-23 11:04:48
Localhost,127.0.0.1,0.416279,0.0,2026-04-23 11:04:48
Router1,8.8.8.8,83.4577,0.0,2026-04-23 11:04:47
Localhost,127.0.0.1,0.567675,0.0,2026-04-23 11:04:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:44
Localhost,127.0.0.1,0.87,0.0,2026-04-23 11:04:43
Localhost,127.0.0.1,1.1,0.0,2026-04-23 11:04:39
Router1,8.8.8.8,50.0109,0.0,2026-04-23 11:04:38
Localhost,127.0.0.1,0.421524,0.0,2026-04-23 11:04:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:35
Router1,8.8.8.8,81.1324,0.0,2026-04-23 11:04:29
Localhost,127.0.0.1,0.538349,0.0,2026-04-23 11:04:29
Router1,8.8.8.8,50.4072,0.0,2026-04-23 11:04:27
Localhost,127.0.0.1,0.68593,0.0,2026-04-23 11:04:27
Router1,8.8.8.8,41.5761,0.0,2026-04-23 11:04:27
Localhost,127.0.0.1,0.386715,0.0,2026-04-23 11:04:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:24
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:24
Router1,8.8.8.8,35.1253,0.0,2026-04-23 11:04:18
Localhost,127.0.0.1,2.48098,0.0,2026-04-23 11:04:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:15
Router1,8.8.8.8,48.0905,0.0,2026-04-23 11:04:09
Localhost,127.0.0.1,0.438929,0.0,2026-04-23 11:04:09
Localhost,127.0.0.1,0.48995,0.0,2026-04-23 11:04:07
Router1,8.8.8.8,41.6915,0.0,2026-04-23 11:04:07
Localhost,127.0.0.1,0.379086,0.0,2026-04-23 11:04:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:06
Router1,8.8.8.8,31.3289,0.0,2026-04-23 11:04:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:04
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:04:03
Localhost,127.0.0.1,0.486612,0.0,2026-04-23 11:03:58
Router1,8.8.8.8,38.6701,0.0,2026-04-23 11:03:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:54
Router1,8.8.8.8,40.4303,0.0,2026-04-23 11:03:48
Localhost,127.0.0.1,0.464916,0.0,2026-04-23 11:03:48
Router1,8.8.8.8,101.354,0.0,2026-04-23 11:03:47
Localhost,127.0.0.1,0.408888,0.0,2026-04-23 11:03:47
Router1,8.8.8.8,55.032,0.0,2026-04-23 11:03:46
Localhost,127.0.0.1,0.408411,0.0,2026-04-23 11:03:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:43
Router1,8.8.8.8,102.718,0.0,2026-04-23 11:03:37
Localhost,127.0.0.1,0.565529,0.0,2026-04-23 11:03:37
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:34
Router1,8.8.8.8,30.8983,0.0,2026-04-23 11:03:28
Localhost,127.0.0.1,0.538349,0.0,2026-04-23 11:03:28
Router1,8.8.8.8,54.4722,0.0,2026-04-23 11:03:27
Localhost,127.0.0.1,0.49901,0.0,2026-04-23 11:03:27
Router1,8.8.8.8,41.2686,0.0,2026-04-23 11:03:26
Localhost,127.0.0.1,0.536203,0.0,2026-04-23 11:03:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:23
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:23
Router1,8.8.8.8,60.4055,0.0,2026-04-23 11:03:17
Localhost,127.0.0.1,0.490427,0.0,2026-04-23 11:03:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:14
Router1,8.8.8.8,61.089,0.0,2026-04-23 11:03:08
Localhost,127.0.0.1,0.526428,0.0,2026-04-23 11:03:08
Router1,8.8.8.8,30.6904,0.0,2026-04-23 11:03:06
Localhost,127.0.0.1,0.43273,0.0,2026-04-23 11:03:06
Router1,8.8.8.8,74.6293,0.0,2026-04-23 11:03:06
Localhost,127.0.0.1,0.407457,0.0,2026-04-23 11:03:06
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:03
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:03:02
Router1,8.8.8.8,155.149,0.0,2026-04-23 11:02:57
Localhost,127.0.0.1,0.56529,0.0,2026-04-23 11:02:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:53
Router1,8.8.8.8,52.2423,0.0,2026-04-23 11:02:48
Localhost,127.0.0.1,0.660181,0.0,2026-04-23 11:02:48
Router1,8.8.8.8,79.7262,0.0,2026-04-23 11:02:46
Localhost,127.0.0.1,0.431538,0.0,2026-04-23 11:02:46
Router1,8.8.8.8,35.5842,0.0,2026-04-23 11:02:45
Localhost,127.0.0.1,0.314713,0.0,2026-04-23 11:02:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:43
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:42
Router1,8.8.8.8,34.7972,0.0,2026-04-23 11:02:36
Localhost,127.0.0.1,0.426531,0.0,2026-04-23 11:02:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:33
Router1,8.8.8.8,65.9516,0.0,2026-04-23 11:02:26
Localhost,127.0.0.1,0.473261,0.0,2026-04-23 11:02:26
Router1,8.8.8.8,150.364,0.0,2026-04-23 11:02:25
Localhost,127.0.0.1,0.453234,0.0,2026-04-23 11:02:25
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:23
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:22
Router1,8.8.8.8,56.9577,0.0,2026-04-23 11:02:16
Localhost,127.0.0.1,0.506878,0.0,2026-04-23 11:02:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:13
Router1,8.8.8.8,47.6325,0.0,2026-04-23 11:02:06
Localhost,127.0.0.1,0.39196,0.0,2026-04-23 11:02:06
Router1,8.8.8.8,49.7832,0.0,2026-04-23 11:02:05
Localhost,127.0.0.1,0.527859,0.0,2026-04-23 11:02:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:02
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:02:02
Router1,8.8.8.8,64.6341,0.0,2026-04-23 11:01:56
Localhost,127.0.0.1,0.388384,0.0,2026-04-23 11:01:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:53
Router1,8.8.8.8,100.612,0.0,2026-04-23 11:01:45
Localhost,127.0.0.1,0.396729,0.0,2026-04-23 11:01:45
Router1,8.8.8.8,43.4158,0.0,2026-04-23 11:01:44
Localhost,127.0.0.1,0.384331,0.0,2026-04-23 11:01:44
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:41
Localhost,127.0.0.1,0.449181,0.0,2026-04-23 11:01:36
Router1,8.8.8.8,37.1332,0.0,2026-04-23 11:01:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:32
Router1,8.8.8.8,99.8177,0.0,2026-04-23 11:01:25
Localhost,127.0.0.1,0.461578,0.0,2026-04-23 11:01:25
Router1,8.8.8.8,85.4392,0.0,2026-04-23 11:01:24
Localhost,127.0.0.1,0.33617,0.0,2026-04-23 11:01:24
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:22
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:21
Router1,8.8.8.8,58.4152,0.0,2026-04-23 11:01:15
Localhost,127.0.0.1,0.437498,0.0,2026-04-23 11:01:15
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:12
Localhost,127.0.0.1,0.434399,0.0,2026-04-23 11:01:05
Router1,8.8.8.8,54.5342,0.0,2026-04-23 11:01:04
Localhost,127.0.0.1,0.422716,0.0,2026-04-23 11:01:04
Router1,8.8.8.8,47.2569,0.0,2026-04-23 11:01:04
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:01:01
Router1,8.8.8.8,64.6782,0.0,2026-04-23 11:00:55
Localhost,127.0.0.1,0.39506,0.0,2026-04-23 11:00:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:52
Router1,8.8.8.8,75.6643,0.0,2026-04-23 11:00:44
Localhost,127.0.0.1,0.398874,0.0,2026-04-23 11:00:44
Router1,8.8.8.8,54.5757,0.0,2026-04-23 11:00:43
Localhost,127.0.0.1,0.332832,0.0,2026-04-23 11:00:43
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:41
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:40
Router1,8.8.8.8,41.9712,0.0,2026-04-23 11:00:35
Localhost,127.0.0.1,0.408649,0.0,2026-04-23 11:00:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:31
Router1,8.8.8.8,34.301,0.0,2026-04-23 11:00:24
Localhost,127.0.0.1,0.416517,0.0,2026-04-23 11:00:24
Router1,8.8.8.8,91.4946,0.0,2026-04-23 11:00:23
Localhost,127.0.0.1,0.483751,0.0,2026-04-23 11:00:23
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:21
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:20
Router1,8.8.8.8,44.1658,0.0,2026-04-23 11:00:14
Localhost,127.0.0.1,0.502348,0.0,2026-04-23 11:00:14
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:11
Router1,8.8.8.8,97.6145,0.0,2026-04-23 11:00:04
Localhost,127.0.0.1,0.522614,0.0,2026-04-23 11:00:04
Router1,8.8.8.8,72.5982,0.0,2026-04-23 11:00:03
Localhost,127.0.0.1,0.41151,0.0,2026-04-23 11:00:03
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 11:00:00
Router1,8.8.8.8,61.5733,0.0,2026-04-23 10:59:54
Localhost,127.0.0.1,0.446796,0.0,2026-04-23 10:59:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:51
Router1,8.8.8.8,35.1255,0.0,2026-04-23 10:59:43
Localhost,127.0.0.1,0.541687,0.0,2026-04-23 10:59:43
Router1,8.8.8.8,44.8899,0.0,2026-04-23 10:59:42
Localhost,127.0.0.1,0.427723,0.0,2026-04-23 10:59:42
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:39
Router1,8.8.8.8,55.8081,0.0,2026-04-23 10:59:34
Localhost,127.0.0.1,0.771999,0.0,2026-04-23 10:59:34
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:30
Router1,8.8.8.8,77.7776,0.0,2026-04-23 10:59:23
Localhost,127.0.0.1,0.425816,0.0,2026-04-23 10:59:23
Router1,8.8.8.8,59.1273,0.0,2026-04-23 10:59:22
Localhost,127.0.0.1,0.44179,0.0,2026-04-23 10:59:22
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:59:19
Router1,8.8.8.8,79.8128,0.0,2026-04-23 10:59:03
Localhost,127.0.0.1,0.645161,0.0,2026-04-23 10:59:03
Router1,8.8.8.8,51.712,0.0,2026-04-23 10:59:02
Localhost,127.0.0.1,0.319481,0.0,2026-04-23 10:59:02
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:59
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:59
Router1,8.8.8.8,60.6291,0.0,2026-04-23 10:58:42
Localhost,127.0.0.1,0.806808,0.0,2026-04-23 10:58:42
Router1,8.8.8.8,47.3259,0.0,2026-04-23 10:58:41
Localhost,127.0.0.1,0.468493,0.0,2026-04-23 10:58:41
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:29
Router1,8.8.8.8,55.5313,0.0,2026-04-23 10:58:21
Localhost,127.0.0.1,0.403881,0.0,2026-04-23 10:58:21
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:18
Router1,8.8.8.8,41.486,0.0,2026-04-23 10:58:12
Localhost,127.0.0.1,1.14775,0.0,2026-04-23 10:58:12
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:58:09
Router1,8.8.8.8,52.8295,0.0,2026-04-23 10:58:01
Localhost,127.0.0.1,0.515223,0.0,2026-04-23 10:58:01
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:57:57
Router1,8.8.8.8,49.5694,0.0,2026-04-23 10:57:42
Localhost,127.0.0.1,0.497103,0.0,2026-04-23 10:57:42
Router1,8.8.8.8,37.2641,0.0,2026-04-23 10:57:40
Localhost,127.0.0.1,0.372171,0.0,2026-04-23 10:57:40
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:57:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:57:37
Router1,8.8.8.8,36.4404,0.0,2026-04-23 10:57:22
Localhost,127.0.0.1,0.582457,0.0,2026-04-23 10:57:22
Router1,8.8.8.8,47.8146,0.0,2026-04-23 10:57:20
Localhost,127.0.0.1,0.418663,0.0,2026-04-23 10:57:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:57:18
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:57:17
Router1,8.8.8.8,35.3355,0.0,2026-04-23 10:57:01
Localhost,127.0.0.1,0.476837,0.0,2026-04-23 10:57:01
Router1,8.8.8.8,39.1304,0.0,2026-04-23 10:57:00
Localhost,127.0.0.1,0.400782,0.0,2026-04-23 10:57:00
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:56
Router1,8.8.8.8,75.2816,0.0,2026-04-23 10:56:41
Localhost,127.0.0.1,0.610352,0.0,2026-04-23 10:56:41
Router1,8.8.8.8,77.1494,0.0,2026-04-23 10:56:39
Localhost,127.0.0.1,0.545979,0.0,2026-04-23 10:56:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:36
Localhost,127.0.0.1,0.444174,0.0,2026-04-23 10:56:21
Router1,8.8.8.8,75.7484,0.0,2026-04-23 10:56:20
Router1,8.8.8.8,34.9474,0.0,2026-04-23 10:56:19
Localhost,127.0.0.1,0.459433,0.0,2026-04-23 10:56:19
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:56:16
Router1,8.8.8.8,34.6425,0.0,2026-04-23 10:56:00
Localhost,127.0.0.1,0.749588,0.0,2026-04-23 10:56:00
Router1,8.8.8.8,93.2074,0.0,2026-04-23 10:55:58
Localhost,127.0.0.1,0.511646,0.0,2026-04-23 10:55:58
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:55
Router1,8.8.8.8,34.7333,0.0,2026-04-23 10:55:40
Localhost,127.0.0.1,0.532389,0.0,2026-04-23 10:55:40
Router1,8.8.8.8,100.941,0.0,2026-04-23 10:55:38
Localhost,127.0.0.1,0.618696,0.0,2026-04-23 10:55:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:35
Router1,8.8.8.8,62.0699,0.0,2026-04-23 10:55:19
Localhost,127.0.0.1,0.55337,0.0,2026-04-23 10:55:19
Router1,8.8.8.8,33.282,0.0,2026-04-23 10:55:17
Localhost,127.0.0.1,0.52309,0.0,2026-04-23 10:55:17
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:55:14
Router1,8.8.8.8,48.7838,0.0,2026-04-23 10:54:59
Localhost,127.0.0.1,0.590086,0.0,2026-04-23 10:54:59
Router1,8.8.8.8,36.9403,0.0,2026-04-23 10:54:57
Localhost,127.0.0.1,0.375271,0.0,2026-04-23 10:54:57
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:55
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:54
Router1,8.8.8.8,153.254,0.0,2026-04-23 10:54:38
Localhost,127.0.0.1,0.787497,0.0,2026-04-23 10:54:38
Localhost,127.0.0.1,0.614882,0.0,2026-04-23 10:54:37
Router1,8.8.8.8,40.2796,0.0,2026-04-23 10:54:36
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:35
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:33
Router1,8.8.8.8,43.7541,0.0,2026-04-23 10:54:18
Localhost,127.0.0.1,0.3438,0.0,2026-04-23 10:54:18
Router1,8.8.8.8,60.2303,0.0,2026-04-23 10:54:16
Localhost,127.0.0.1,0.592232,0.0,2026-04-23 10:54:16
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:14
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:54:13
Router1,8.8.8.8,45.8224,0.0,2026-04-23 10:53:57
Localhost,127.0.0.1,0.703096,0.0,2026-04-23 10:53:57
Router1,8.8.8.8,47.7452,0.0,2026-04-23 10:53:56
Localhost,127.0.0.1,0.608206,0.0,2026-04-23 10:53:56
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:53:54
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 10:53:52
Router1,8.8.8.8,44.8565,0.0,2026-04-23 00:25:10
Localhost,127.0.0.1,0.489235,0.0,2026-04-23 00:25:10
Router1,8.8.8.8,30.6315,0.0,2026-04-23 00:25:08
Localhost,127.0.0.1,0.432014,0.0,2026-04-23 00:25:08
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:25:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:25:05
Router1,8.8.8.8,38.9934,0.0,2026-04-23 00:24:50
Localhost,127.0.0.1,0.427008,0.0,2026-04-23 00:24:50
Localhost,127.0.0.1,0.540257,0.0,2026-04-23 00:24:48
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:47
Router1,8.8.8.8,25.1365,0.0,2026-04-23 00:24:47
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:44
Router1,8.8.8.8,147.845,0.0,2026-04-23 00:24:29
Localhost,127.0.0.1,0.443935,0.0,2026-04-23 00:24:29
Router1,8.8.8.8,92.6533,0.0,2026-04-23 00:24:27
Localhost,127.0.0.1,0.559807,0.0,2026-04-23 00:24:27
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:26
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:24
Localhost,127.0.0.1,0.69,0.0,2026-04-23 00:24:10
Router1,8.8.8.8,36.0343,0.0,2026-04-23 00:24:09
Localhost,127.0.0.1,0.757694,0.0,2026-04-23 00:24:09
Router1,8.8.8.8,29.6466,0.0,2026-04-23 00:24:07
Localhost,127.0.0.1,4.54116,0.0,2026-04-23 00:24:07
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:05
Localhost,127.0.0.1,1.02,0.0,2026-04-23 00:24:05
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:24:03
Localhost,127.0.0.1,1.26,0.0,2026-04-23 00:24:00
Localhost,127.0.0.1,0.78,0.0,2026-04-23 00:23:55
Router1,8.8.8.8,49.6488,0.0,2026-04-23 00:23:48
Localhost,127.0.0.1,0.864029,0.0,2026-04-23 00:23:48
Router1,8.8.8.8,65.449,0.0,2026-04-23 00:23:46
Localhost,127.0.0.1,0.597954,0.0,2026-04-23 00:23:46
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:23:45
Core Router 01,192.168.1.1,0.0,100.0,2026-04-23 00:23:43
Localhost,127.0.0.1,2.67601,0.0,2026-04-22 19:50:24
Router1,8.8.8.8,218.941,0.0,2026-04-22 19:50:23
Localhost,127.0.0.1,2.64883,0.0,2026-04-22 19:50:21
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:50:20
Router1,8.8.8.8,66.8757,0.0,2026-04-22 19:50:20
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:50:17
Router1,8.8.8.8,31.4183,0.0,2026-04-22 19:50:02
Localhost,127.0.0.1,0.622988,0.0,2026-04-22 19:50:02
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:49:59
Router1,8.8.8.8,31.9979,0.0,2026-04-22 19:49:59
Localhost,127.0.0.1,0.513792,0.0,2026-04-22 19:49:59
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:49:56
Router1,8.8.8.8,51.0681,0.0,2026-04-22 19:49:41
Localhost,127.0.0.1,0.764608,0.0,2026-04-22 19:49:41
Localhost,127.0.0.1,0.777483,0.0,2026-04-22 19:49:39
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:49:38
Router1,8.8.8.8,60.1611,0.0,2026-04-22 19:49:38
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 19:49:35
Router1,8.8.8.8,65.4874,0.0,2026-04-22 12:10:52
Localhost,127.0.0.1,2.55752,0.0,2026-04-22 12:10:52
Router1,8.8.8.8,26.8049,0.0,2026-04-22 12:10:51
Localhost,127.0.0.1,0.330925,0.0,2026-04-22 12:10:51
Core Router 01,192.168.1.1,0.0,100.0,2026-04-22 12:10:49
